# Position f_temp[0]
-0.00923828 667.777
-0.00824474 723.745
-0.00724126 833.775
-0.00652475 895.445
-0.00602312 903.315
-0.00553996 950.836
-0.00485239 987.458
-0.00340197 1055.37
-0.00260583 1099.25
-0.00162871 1114.34
-0.000894241 1123.81
-0.00950354 610.772
-0.00787234 787.288
-0.00688264 841.05
-0.00500152 987.428
-0.00575681 943.618
-0.00407944 1023.26
-0.00315663 1079.78
-0.00224258 1095.13
-0.000976313 1123.81
-0.000135735 1130.08
-0.000100443 1129.12
-0.000789172 1125.18
-0.00914699 661.484
-0.00820542 726.176
-0.00734442 788.125
-0.00745385 787.51
-0.00644764 896.479
-0.0052378 988.704
-0.00463186 1019.16
-0.0041649 1025.19
-0.00362988 1053.37
-0.00348037 1053.51
-0.00312878 1077.76
-0.00264141 1097.5
-0.00172475 1115.26
-0.000322983 1127.57
-0.00950506 604.602
-0.00949425 615.87
-0.00857288 730.33
-0.00780717 795.682
-0.0078961 787.549
-0.00691466 849.407
-0.00568069 938.6
-0.00457918 1028.62
-0.0036165 1054.89
-0.00267094 1077.35
-0.00216403 1098.61
-0.00160348 1112.85
-0.00117567 1125.06
-0.00950195 611.389
-0.00869098 672.596
-0.00770583 793.012
-0.00688967 852.036
-0.00643219 893.884
-0.00564181 948.292
-0.00422172 1020.25
-0.00475755 994.097
-0.00317348 1078.16
-0.00218191 1101.42
-0.000635061 1128.58
-0.00950009 610.144
-0.00867483 673.579
-0.00771172 787.443
-0.00778065 776.246
-0.00666616 895.406
-0.00605728 913.898
-0.00448123 1023.17
-0.00487033 988.387
-0.00349724 1055.27
-0.00264768 1094.77
-0.00146069 1113.82
-0.000702694 1125.13
-0.00950677 610.432
-0.00863615 722.755
-0.00878021 661.579
-0.00701846 852.475
-0.00791766 776.042
-0.00640209 895.58
-0.00543579 950.943
-0.00411371 1023.35
-0.0031778 1078.05
-0.00253884 1098.42
-0.00234583 1097.47
-0.00158666 1114.37
-4.10508e-05 1129.71
-0.000754327 1124.54
-0.00951339 602.061
-0.0080639 725.867
-0.00722488 846.136
-0.00659108 896.373
-0.00571862 944.357
-0.0057586 945.41
-0.0047507 988.975
-0.00392505 1054
-0.00256143 1098.53
-0.00172248 1114.28
-0.000733878 1125.21
-0.0095097 611.38
-0.00950178 612.799
-0.00882531 662.194
-0.00870476 672.438
