"cellID","T_0","voidfractionPrev","rho","voidfractionNext","ddtVoidfraction","KslNext","UsWeightField_","p","Ksl","Tsource","voidfraction","T","KslPrev","voidfraction_0","U_0:0","U_0:1","U_0:2","U:0","U:1","U:2","expParticleForces:0","expParticleForces:1","expParticleForces:2","UsNext:0","UsNext:1","UsNext:2","impParticleForces:0","impParticleForces:1","impParticleForces:2","UsPrev:0","UsPrev:1","UsPrev:2","Us:0","Us:1","Us:2","Cell Type"
1854,738.51,0.53843,0.175,0.53843,0,20328,1.8276,899.92,20328,3633.7,0.53843,738.51,20328,0.53843,-0.00020927,-0.02199,0.23609,-0.00020927,-0.02199,0.23609,0,0,0,5.205e-12,3.3696e-11,4.7164e-11,-4.4005e-08,-7.0893e-07,9.9676e-06,5.205e-12,3.3696e-11,4.7164e-11,5.205e-12,3.3696e-11,4.7164e-11,12
1855,726.25,0.39908,0.175,0.39908,0,62328,2.3793,902.46,62328,-160.27,0.39908,726.25,62328,0.39908,0.0098446,-0.007085,0.11913,0.0098446,-0.007085,0.11913,0,0,0,9.7698e-12,5.5331e-11,-1.8114e-11,3.5848e-07,-6.093e-07,1.5458e-05,9.7697e-12,5.5331e-11,-1.8114e-11,9.7698e-12,5.5331e-11,-1.8114e-11,12
1856,689.72,0.42521,0.175,0.42521,-2.7756e-12,48194,2.2759,892.81,48194,4087.2,0.42521,689.72,48194,0.42521,-0.019322,-0.0085876,0.1533,-0.019322,-0.0085876,0.1533,0,0,0,-1.5816e-12,-7.7577e-12,3.9404e-12,-1.3101e-06,-7.3866e-07,1.5389e-05,-1.5815e-12,-7.7577e-12,3.9405e-12,-1.5816e-12,-7.7577e-12,3.9404e-12,12
1857,669.15,0.29458,0.175,0.29458,0,1.4664e+05,2.7931,913.23,1.4664e+05,-1724.5,0.29458,669.15,1.4664e+05,0.29458,-0.018515,1.7769e-05,0.060884,-0.018515,1.7769e-05,0.060884,0,0,0,-3.2286e-11,-5.9204e-12,-2.1122e-11,-4.9568e-06,-2.7934e-07,1.8699e-05,-3.2286e-11,-5.9204e-12,-2.1122e-11,-3.2286e-11,-5.9204e-12,-2.1122e-11,12
1858,631.68,0.31199,0.175,0.31199,-2.7756e-12,1.4984e+05,2.7241,923.81,1.4984e+05,5190.1,0.31199,631.68,1.4984e+05,0.31199,-0.0090525,0.00028167,0.04754,-0.0090525,0.00028167,0.04754,0,0,0,-2.7112e-11,6.0215e-11,-1.1428e-11,-2.851e-06,-2.1667e-07,1.4759e-05,-2.7112e-11,6.0215e-11,-1.1428e-11,-2.7112e-11,6.0215e-11,-1.1428e-11,12
1859,598.52,0.52972,0.175,0.52972,0,21740,1.8621,928.71,21740,3256.9,0.52972,598.52,21740,0.52972,-0.01868,-0.019012,0.26856,-0.01868,-0.019012,0.26856,0,0,0,-6.4965e-11,1.8428e-11,-1.8749e-11,-3.4448e-07,-9.4955e-07,1.2122e-05,-6.4965e-11,1.8428e-11,-1.8749e-11,-6.4965e-11,1.8428e-11,-1.8749e-11,12
1860,605.93,0.66906,0.175,0.66906,-1.1102e-11,8107.7,1.3103,879.05,8107.7,-5342.4,0.66906,605.93,8107.7,0.66906,0.078767,0.030789,0.41361,0.078767,0.030789,0.41361,0,0,0,-4.208e-11,-4.6728e-11,1.03e-11,1.8745e-06,3.602e-07,6.8346e-06,-4.208e-11,-4.6728e-11,1.0301e-11,-4.208e-11,-4.6728e-11,1.03e-11,12
1861,634.03,0.3207,0.175,0.3207,0,1.3966e+05,2.6897,870.73,1.3966e+05,-473.1,0.3207,634.03,1.3966e+05,0.3207,0.014065,-0.0044512,0.047061,0.014065,-0.0044512,0.047061,0,0,0,4.152e-11,1.5892e-11,-1.8114e-11,4.6657e-06,-9.5804e-07,1.3462e-05,4.152e-11,1.5892e-11,-1.8114e-11,4.152e-11,1.5892e-11,-1.8114e-11,12
1862,675.72,0.37296,0.175,0.37296,-2.7756e-12,66311,2.4828,856.82,66311,-600.34,0.37296,675.72,66311,0.37296,0.030736,0.0029743,0.13556,0.030736,0.0029743,0.13556,0,0,0,-3.054e-11,1.2449e-11,-6.4782e-11,3.8758e-06,2.7301e-07,1.8714e-05,-3.054e-11,1.2449e-11,-6.4782e-11,-3.054e-11,1.2449e-11,-6.4782e-11,12
1863,699.61,0.40779,0.175,0.40779,-2.7756e-12,63314,2.3448,847.26,63314,-2944.2,0.40779,699.61,63314,0.40779,0.010801,0.0036878,0.1189,0.010801,0.0036878,0.1189,0,0,0,-1.4836e-11,2.8718e-11,4.1239e-11,8.9933e-07,1.0738e-06,1.5616e-05,-1.4836e-11,2.8718e-11,4.1238e-11,-1.4836e-11,2.8718e-11,4.1239e-11,12
1864,726.26,0.32941,0.175,0.32941,0,1.0982e+05,2.6552,848.99,1.0982e+05,-3786.3,0.32941,726.26,1.0982e+05,0.32941,0.0049792,0.015459,0.077161,0.0049792,0.015459,0.077161,0,0,0,-1.073e-11,-1.3237e-13,-1.8585e-12,1.1382e-06,3.2158e-06,1.7626e-05,-1.073e-11,-1.324e-13,-1.8586e-12,-1.073e-11,-1.3237e-13,-1.8585e-12,12
1865,745.7,0.39037,0.175,0.39037,0,64299,2.4138,841.03,64299,3449,0.39037,745.7,64299,0.39037,0.0089135,-0.0057253,0.113,0.0089135,-0.0057253,0.113,0,0,0,1.2972e-11,1.2496e-12,-6.1232e-11,6.314e-07,1.0553e-09,1.5116e-05,1.2972e-11,1.2496e-12,-6.1232e-11,1.2972e-11,1.2496e-12,-6.1232e-11,12
1866,766.99,0.47746,0.175,0.47746,0,31576,2.069,842.39,31576,1919.8,0.47746,766.99,31576,0.47746,0.020426,-0.012881,0.21671,0.020426,-0.012881,0.21671,0,0,0,-3.1539e-11,-3.1099e-13,-1.0298e-11,1.2867e-06,-8.3227e-07,1.4191e-05,-3.1539e-11,-3.1091e-13,-1.0298e-11,-3.1539e-11,-3.1099e-13,-1.0298e-11,12
1867,770.86,0.23361,0.175,0.23361,0,2.7576e+05,3.0345,833.57,2.7576e+05,3062.1,0.23361,770.86,2.7576e+05,0.23361,0.0013667,-0.0073283,0.030798,0.0013667,-0.0073283,0.030798,0,0,0,-1.7283e-11,-7.4064e-12,6.1935e-11,8.7584e-07,-3.282e-06,1.7794e-05,-1.7283e-11,-7.4063e-12,6.1935e-11,-1.7283e-11,-7.4064e-12,6.1935e-11,12
1868,782.83,0.2249,0.175,0.2249,1.3878e-12,3.362e+05,3.069,838.16,3.362e+05,-116.18,0.2249,782.83,3.362e+05,0.2249,0.0013631,0.0029737,0.023448,0.0013631,0.0029737,0.023448,0,0,0,2.8817e-11,2.2588e-11,-1.1397e-11,1.1012e-06,1.143e-06,1.6425e-05,2.8817e-11,2.2588e-11,-1.1397e-11,2.8817e-11,2.2588e-11,-1.1397e-11,12
1869,781.9,0.31199,0.175,0.31199,-2.7756e-12,1.29e+05,2.7241,828.42,1.29e+05,4377.3,0.31199,781.9,1.29e+05,0.31199,0.0019204,0.0092733,0.058509,0.0019204,0.0092733,0.058509,0,0,0,3.7148e-11,2.9254e-11,3.1775e-11,5.8851e-07,1.9807e-06,1.5716e-05,3.7148e-11,2.9254e-11,3.1775e-11,3.7148e-11,2.9254e-11,3.1775e-11,12
1870,804.66,0.57326,0.175,0.57326,-5.5511e-12,11895,1.6897,835.4,11895,-3122.3,0.57326,804.66,11895,0.57326,0.081965,0.012482,0.43318,0.081965,0.012482,0.43318,0,0,0,3.8927e-11,2.0012e-11,2.8788e-11,5.6927e-07,3.5537e-07,1.0855e-05,3.8927e-11,2.0012e-11,2.8788e-11,3.8927e-11,2.0012e-11,2.8788e-11,12
1871,774.67,0.32941,0.175,0.32941,-2.7756e-12,1.1593e+05,2.6552,816.67,1.1593e+05,5168,0.32941,774.67,1.1593e+05,0.32941,-0.0065567,-0.00064833,0.05784,-0.0065567,-0.00064833,0.05784,0,0,0,2.992e-11,-2.5456e-11,2.4983e-11,-1.2679e-06,-8.4323e-08,1.3934e-05,2.992e-11,-2.5456e-11,2.4983e-11,2.992e-11,-2.5456e-11,2.4983e-11,12
1872,775.66,0.27716,0.175,0.27716,0,1.8038e+05,2.8621,844.34,1.8038e+05,-2784.1,0.27716,775.66,1.8038e+05,0.27716,-0.010244,0.00077949,0.041387,-0.010244,0.00077949,0.041387,0,0,0,8.1858e-12,4.6739e-11,4.1756e-11,-3.6638e-06,2.4188e-07,1.5518e-05,8.1858e-12,4.6739e-11,4.1757e-11,8.1858e-12,4.6739e-11,4.1756e-11,12
1873,760.46,0.17265,0.175,0.17265,2.7756e-12,6.2278e+05,3.2759,837.79,6.2278e+05,6175.6,0.17265,760.46,6.2278e+05,0.17265,0.00070944,-0.00056976,0.017418,0.00070944,-0.00056976,0.017418,0,0,0,-2.2982e-11,-4.6261e-11,-1.5352e-12,3.1326e-07,-7.3615e-07,2.2505e-05,-2.2982e-11,-4.6261e-11,-1.5352e-12,-2.2982e-11,-4.6261e-11,-1.5352e-12,12
1874,739.55,0.32941,0.175,0.32941,0,99505,2.6552,839.26,99505,1913.1,0.32941,739.55,99505,0.32941,-0.0048605,0.00715,0.099812,-0.0048605,0.00715,0.099812,0,0,0,-1.6392e-11,3.8567e-11,-3.3652e-12,-1.1871e-06,8.8829e-07,2.0614e-05,-1.6392e-11,3.8566e-11,-3.3651e-12,-1.6392e-11,3.8567e-11,-3.3652e-12,12
1875,719.72,0.36425,0.175,0.36425,2.7756e-12,85033,2.5172,843.31,85033,195.18,0.36425,719.72,85033,0.36425,-0.013279,0.0026293,0.099035,-0.013279,0.0026293,0.099035,0,0,0,-2.8198e-11,6.5406e-11,-1.0434e-11,-1.9481e-06,5.5537e-07,1.7504e-05,-2.8198e-11,6.5406e-11,-1.0433e-11,-2.8198e-11,6.5406e-11,-1.0434e-11,12
1876,696.57,0.20749,0.175,0.20749,1.3878e-12,4.3944e+05,3.1379,852.24,4.3944e+05,-680.38,0.20749,696.57,4.3944e+05,0.20749,-0.002832,-0.00010745,0.019436,-0.002832,-0.00010745,0.019436,0,0,0,1.0137e-11,-1.0759e-11,6.3147e-11,-2.3341e-06,-2.9442e-07,1.7739e-05,1.0137e-11,-1.0759e-11,6.3146e-11,1.0137e-11,-1.0759e-11,6.3147e-11,12
1877,664.83,0.39037,0.175,0.39037,2.7756e-12,64354,2.4138,857.46,64354,-1060.2,0.39037,664.83,64354,0.39037,-0.0048506,-0.017812,0.12855,-0.0048506,-0.017812,0.12855,0,0,0,-3.6998e-11,-9.4636e-12,3.4545e-11,-7.8212e-07,-2.1982e-06,1.7169e-05,-3.6997e-11,-9.4636e-12,3.4545e-11,-3.6998e-11,-9.4636e-12,3.4545e-11,12
1878,626.54,0.47746,0.175,0.47746,-2.7756e-12,29398,2.069,855.83,29398,-3767.1,0.47746,626.54,29398,0.47746,0.0045554,0.017267,0.28239,0.0045554,0.017267,0.28239,0,0,0,2.8631e-12,-5.9492e-12,4.2899e-11,-1.6529e-07,8.0569e-08,1.7244e-05,2.8634e-12,-5.9492e-12,4.2899e-11,2.8631e-12,-5.9492e-12,4.2899e-11,12
1879,594.78,0.43392,0.175,0.43392,-2.7756e-12,45734,2.2414,855.9,45734,4258.4,0.43392,594.78,45734,0.43392,-0.00011562,0.031477,0.19707,-0.00011562,0.031477,0.19707,0,0,0,-1.6988e-11,-9.6635e-12,-8.9451e-11,-4.8576e-10,2.9256e-06,1.8694e-05,-1.6988e-11,-9.6635e-12,-8.9451e-11,-1.6988e-11,-9.6635e-12,-8.9451e-11,12
1880,588.98,0.29458,0.175,0.29458,0,1.5957e+05,2.7931,837.32,1.5957e+05,9393.5,0.29458,588.98,1.5957e+05,0.29458,-0.0098886,0.01215,0.055351,-0.0098886,0.01215,0.055351,0,0,0,-1.2301e-11,2.6081e-13,3.9539e-11,-2.4268e-06,3.7791e-06,1.8493e-05,-1.2301e-11,2.608e-13,3.9539e-11,-1.2301e-11,2.6081e-13,3.9539e-11,12
1881,636.89,0.37296,0.175,0.37296,2.7756e-12,71731,2.4828,855.55,71731,-1648.8,0.37296,636.89,71731,0.37296,-0.00030731,0.019723,0.12015,-0.00030731,0.019723,0.12015,0,0,0,7.7214e-12,-1.3755e-11,2.9978e-11,1.8296e-07,2.4927e-06,1.7933e-05,7.7214e-12,-1.3755e-11,2.9978e-11,7.7214e-12,-1.3755e-11,2.9978e-11,12
1882,665.49,0.3207,0.175,0.3207,0,1.2382e+05,2.6897,837.59,1.2382e+05,6456.5,0.3207,665.49,1.2382e+05,0.3207,0.012638,0.0065551,0.066182,0.012638,0.0065551,0.066182,0,0,0,-1.5086e-11,4.2404e-12,2.8585e-11,2.8785e-06,1.1053e-06,1.7101e-05,-1.5086e-11,4.2405e-12,2.8585e-11,-1.5086e-11,4.2404e-12,2.8585e-11,12
1883,701.46,0.4165,0.175,0.4165,-5.5511e-12,47429,2.3103,837.69,47429,1452.1,0.4165,701.46,47429,0.4165,0.041661,0.0056096,0.1621,0.041661,0.0056096,0.1621,0,0,0,9.7784e-12,2.641e-11,-2.6542e-11,3.1032e-06,2.6977e-07,1.6169e-05,9.7784e-12,2.641e-11,-2.6542e-11,9.7784e-12,2.641e-11,-2.6542e-11,12
1884,717.39,0.2162,0.175,0.2162,0,4.0259e+05,3.1035,814.71,4.0259e+05,8324.7,0.2162,717.39,4.0259e+05,0.2162,-0.0011399,0.00022933,0.020411,-0.0011399,0.00022933,0.020411,0,0,0,-2.3039e-11,2.4469e-11,3.0879e-12,-6.4304e-07,2.9674e-07,1.7048e-05,-2.3039e-11,2.4469e-11,3.0879e-12,-2.3039e-11,2.4469e-11,3.0879e-12,12
1885,751.77,0.39908,0.175,0.39908,0,53497,2.3793,842.88,53497,1238.1,0.39908,751.77,53497,0.39908,-0.043018,0.0050763,0.1444,-0.043018,0.0050763,0.1444,0,0,0,-4.5472e-11,2.066e-11,5.1511e-11,-2.346e-06,3.1229e-07,1.6551e-05,-4.5472e-11,2.0661e-11,5.1511e-11,-4.5472e-11,2.066e-11,5.1511e-11,12
1886,753.88,0.5123,0.175,0.5123,0,24261,1.931,841.28,24261,4770.3,0.5123,753.88,24261,0.5123,-0.049892,0.018983,0.2448,-0.049892,0.018983,0.2448,0,0,0,-3.0787e-11,-3.4279e-11,5.9078e-11,-1.7936e-06,8.7324e-07,1.2443e-05,-3.0787e-11,-3.4279e-11,5.9078e-11,-3.0787e-11,-3.4279e-11,5.9078e-11,12
1887,776.71,0.10298,0.175,0.10298,-1.3878e-12,2.1824e+06,3.5517,857.1,2.1824e+06,-3085.9,0.10298,776.71,2.1824e+06,0.10298,0.0013898,0.00036066,0.0038504,0.0013898,0.00036066,0.0038504,0,0,0,5.3714e-12,4.7931e-11,-2.0812e-11,6.1324e-06,1.2411e-06,1.7509e-05,5.3715e-12,4.7931e-11,-2.0812e-11,5.3714e-12,4.7931e-11,-2.0812e-11,12
1888,765.45,0.39037,0.175,0.39037,2.7756e-12,57443,2.4138,806.63,57443,14971,0.39037,765.45,57443,0.39037,0.081956,0.011113,0.1455,0.081956,0.011113,0.1455,0,0,0,-1.349e-11,-1.9742e-11,-4.6364e-13,8.5625e-06,1.1374e-06,1.7962e-05,-1.349e-11,-1.9742e-11,-4.6357e-13,-1.349e-11,-1.9742e-11,-4.6364e-13,12
1889,780.18,0.24232,0.175,0.24232,1.3878e-12,2.714e+05,3,802.76,2.714e+05,3964.6,0.24232,780.18,2.714e+05,0.24232,-0.0056997,0.00052518,0.030352,-0.0056997,0.00052518,0.030352,0,0,0,-2.9124e-11,1.8357e-11,4.7217e-11,-1.9486e-06,-6.3943e-08,1.7269e-05,-2.9124e-11,1.8357e-11,4.7217e-11,-2.9124e-11,1.8357e-11,4.7217e-11,12
1890,784.07,0.25974,0.175,0.25974,0,2.1712e+05,2.931,824.46,2.1712e+05,2667.7,0.25974,784.07,2.1712e+05,0.25974,-0.015784,0.0019342,0.03788,-0.015784,0.0019342,0.03788,0,0,0,5.0556e-11,-2.2782e-12,5.0803e-11,-4.9311e-06,3.5419e-07,1.7819e-05,5.0556e-11,-2.2781e-12,5.0803e-11,5.0556e-11,-2.2782e-12,5.0803e-11,12
1891,783.19,0.30328,0.175,0.30328,2.7756e-12,1.354e+05,2.7586,842.07,1.354e+05,-3973.9,0.30328,783.19,1.354e+05,0.30328,-0.010318,-0.0091617,0.075185,-0.010318,-0.0091617,0.075185,0,0,0,2.6148e-11,5.5659e-11,4.0864e-11,-3.2835e-06,-1.9451e-06,2.1114e-05,2.6148e-11,5.5659e-11,4.0864e-11,2.6148e-11,5.5659e-11,4.0864e-11,12
1892,768.82,0.45134,0.175,0.45134,5.5511e-12,35722,2.1724,840.42,35722,-421.91,0.45134,768.82,35722,0.45134,-0.020237,0.0016993,0.23571,-0.020237,0.0016993,0.23571,0,0,0,2.6375e-11,2.6631e-11,6.4174e-11,-2.6757e-06,-6.5649e-07,1.7303e-05,2.6375e-11,2.6631e-11,6.4174e-11,2.6375e-11,2.6631e-11,6.4174e-11,12
1893,758.89,0.48617,0.175,0.48617,-2.7756e-12,27043,2.0345,850.32,27043,865.31,0.48617,758.89,27043,0.48617,-0.029982,-0.011156,0.29964,-0.029982,-0.011156,0.29964,0,0,0,2.81e-11,3.2892e-11,1.0012e-11,-1.5139e-06,-8.5687e-07,1.6805e-05,2.8099e-11,3.2892e-11,1.0012e-11,2.81e-11,3.2892e-11,1.0012e-11,12
1894,741.3,0.40779,0.175,0.40779,-2.7756e-12,58628,2.3448,849.85,58628,-981.97,0.40779,741.3,58628,0.40779,0.01673,-0.021512,0.12715,0.01673,-0.021512,0.12715,0,0,0,2.018e-11,1.5361e-11,2.5387e-11,1.6552e-06,-1.6938e-06,1.5628e-05,2.018e-11,1.5361e-11,2.5387e-11,2.018e-11,1.5361e-11,2.5387e-11,12
1895,719.15,0.36425,0.175,0.36425,0,82709,2.5172,839.03,82709,2056.4,0.36425,719.15,82709,0.36425,0.013122,9.1899e-06,0.096621,0.013122,9.1899e-06,0.096621,0,0,0,4.9178e-11,-7.0092e-12,-2.5654e-12,1.8033e-06,-3.2562e-07,1.6619e-05,4.9178e-11,-7.0092e-12,-2.5653e-12,4.9178e-11,-7.0092e-12,-2.5654e-12,12
1896,697.1,0.4165,0.175,0.4165,0,52567,2.3103,837.39,52567,7756.7,0.4165,697.1,52567,0.4165,-0.019598,0.015521,0.15546,-0.019598,0.015521,0.15546,0,0,0,-1.2066e-11,4.4073e-11,-4.6629e-12,-1.3526e-06,1.276e-06,1.7059e-05,-1.2066e-11,4.4073e-11,-4.6629e-12,-1.2066e-11,4.4073e-11,-4.6629e-12,12
1897,668.8,0.26845,0.175,0.26845,-2.7756e-12,1.9643e+05,2.8965,850.96,1.9643e+05,4092.1,0.26845,668.8,1.9643e+05,0.26845,-0.00594,0.0076244,0.052064,-0.00594,0.0076244,0.052064,0,0,0,-4.7342e-11,3.2438e-11,-1.8216e-11,-2.2568e-06,2.6725e-06,2.1279e-05,-4.7342e-11,3.2438e-11,-1.8216e-11,-4.7342e-11,3.2438e-11,-1.8216e-11,12
1898,630.35,0.39037,0.175,0.39037,2.7756e-12,62252,2.4138,850.7,62252,7282.7,0.39037,630.35,62252,0.39037,0.0071293,-0.0039791,0.1448,0.0071293,-0.0039791,0.1448,0,0,0,-2.5498e-11,-2.5608e-11,6.8521e-12,1.8623e-07,4.941e-08,1.8716e-05,-2.5498e-11,-2.5608e-11,6.8522e-12,-2.5498e-11,-2.5608e-11,6.8521e-12,12
1899,593.18,0.40779,0.175,0.40779,2.7756e-12,55737,2.3448,845.85,55737,10416,0.40779,593.18,55737,0.40779,0.0074719,-0.016479,0.15257,0.0074719,-0.016479,0.15257,0,0,0,3.6481e-11,-2.6811e-11,4.4327e-12,1.0034e-06,-1.7722e-06,1.7636e-05,3.6481e-11,-2.6811e-11,4.4327e-12,3.6481e-11,-2.6811e-11,4.4327e-12,12
1900,587.68,0.39037,0.175,0.39037,0,65506,2.4138,842.36,65506,10611,0.39037,587.68,65506,0.39037,-0.0013909,-0.033324,0.12959,-0.0013909,-0.033324,0.12959,0,0,0,-1.165e-11,-4.221e-12,-4.5997e-11,7.0039e-08,-4.1897e-06,1.7684e-05,-1.1649e-11,-4.2211e-12,-4.5997e-11,-1.165e-11,-4.221e-12,-4.5997e-11,12
1901,624.08,0.35554,0.175,0.35554,-5.5511e-12,84184,2.5517,843.58,84184,-3219.2,0.35554,624.08,84184,0.35554,0.0010426,-0.0094383,0.10221,0.0010426,-0.0094383,0.10221,0,0,0,-2.3384e-11,4.1735e-11,1.8235e-11,1.6655e-07,-1.2144e-06,1.7873e-05,-2.3384e-11,4.1735e-11,1.8235e-11,-2.3384e-11,4.1735e-11,1.8235e-11,12
1902,667,0.24232,0.175,0.24232,0,2.6605e+05,3,841.33,2.6605e+05,3383.1,0.24232,667,2.6605e+05,0.24232,0.00047218,-0.0037994,0.033861,0.00047218,-0.0037994,0.033861,0,0,0,-1.3078e-11,5.0235e-12,-4.1483e-11,1.513e-07,-1.7476e-06,1.8714e-05,-1.3078e-11,5.0234e-12,-4.1483e-11,-1.3078e-11,5.0235e-12,-4.1483e-11,12
1903,702.9,0.36425,0.175,0.36425,5.5511e-12,78955,2.5172,842.15,78955,8462,0.36425,702.9,78955,0.36425,-0.0064716,-0.0063248,0.09673,-0.0064716,-0.0063248,0.09673,0,0,0,-3.4346e-11,2.0935e-11,-2.9114e-14,-3.3911e-07,-9.563e-07,1.587e-05,-3.4346e-11,2.0936e-11,-2.944e-14,-3.4346e-11,2.0935e-11,-2.9114e-14,12
1904,726.86,0.30328,0.175,0.30328,0,1.4994e+05,2.7586,847.24,1.4994e+05,2340.1,0.30328,726.86,1.4994e+05,0.30328,0.0036922,-0.011962,0.05008,0.0036922,-0.011962,0.05008,0,0,0,1.5712e-11,-2.9217e-11,8.7409e-12,7.9723e-07,-2.4595e-06,1.5837e-05,1.5713e-11,-2.9217e-11,8.7409e-12,1.5712e-11,-2.9217e-11,8.7409e-12,12
1905,738.05,0.39908,0.175,0.39908,-5.5511e-12,59127,2.3793,835.83,59127,2210,0.39908,738.05,59127,0.39908,0.02053,0.0016428,0.11103,0.02053,0.0016428,0.11103,0,0,0,-3.2244e-11,8.6658e-12,2.0367e-11,2.3152e-06,1.3875e-07,1.3647e-05,-3.2244e-11,8.6658e-12,2.0366e-11,-3.2244e-11,8.6658e-12,2.0367e-11,12
1906,757.59,0.58197,0.175,0.58197,0,13866,1.6552,833.4,13866,-1584.7,0.58197,757.59,13866,0.58197,0.10436,-0.0042291,0.2691,0.10436,-0.0042291,0.2691,0,0,0,-2.8166e-11,3.6428e-11,-7.1463e-13,2.0112e-06,-1.3827e-08,8.0502e-06,-2.8166e-11,3.6428e-11,-7.1465e-13,-2.8166e-11,3.6428e-11,-7.1463e-13,12
1907,765.45,0.16394,0.175,0.16394,0,7.1446e+05,3.3103,818.58,7.1446e+05,9558.9,0.16394,765.45,7.1446e+05,0.16394,0.00096719,0.0017209,0.011757,0.00096719,0.0017209,0.011757,0,0,0,4.3817e-11,1.164e-11,-6.0028e-11,1.8437e-06,2.3796e-06,1.74e-05,4.3817e-11,1.164e-11,-6.0028e-11,4.3817e-11,1.164e-11,-6.0028e-11,12
1908,781.69,0.48617,0.175,0.48617,0,31533,2.0345,825.73,31533,3124.6,0.48617,781.69,31533,0.48617,-0.019182,-0.051679,0.18391,-0.019182,-0.051679,0.18391,0,0,0,3.4755e-11,9.8866e-13,2.1496e-11,5.516e-07,-1.9255e-06,1.239e-05,3.4754e-11,9.8851e-13,2.1496e-11,3.4755e-11,9.8866e-13,2.1496e-11,12
1909,784.69,0.43392,0.175,0.43392,0,43895,2.2414,825.68,43895,344.45,0.43392,784.69,43895,0.43392,-0.0034517,-0.030389,0.15885,-0.0034517,-0.030389,0.15885,0,0,0,1.3831e-11,1.9733e-11,2.0995e-12,-4.2816e-08,-2.397e-06,1.4525e-05,1.3831e-11,1.9732e-11,2.0995e-12,1.3831e-11,1.9733e-11,2.0995e-12,12
1910,784.19,0.29458,0.175,0.29458,0,1.5713e+05,2.7931,827.47,1.5713e+05,2556.9,0.29458,784.19,1.5713e+05,0.29458,-0.0081471,-0.0036861,0.050752,-0.0081471,-0.0036861,0.050752,0,0,0,-3.7513e-12,1.1096e-11,3.9554e-11,-2.3846e-06,-8.6147e-07,1.6595e-05,-3.7513e-12,1.1096e-11,3.9554e-11,-3.7513e-12,1.1096e-11,3.9554e-11,12
1911,781.68,0.30328,0.175,0.30328,0,1.4136e+05,2.7586,840.38,1.4136e+05,1436,0.30328,781.68,1.4136e+05,0.30328,-0.0096829,0.0093874,0.056695,-0.0096829,0.0093874,0.056695,0,0,0,1.4375e-11,6.1408e-11,4.1912e-11,-2.8129e-06,2.7102e-06,1.6626e-05,1.4375e-11,6.1408e-11,4.1912e-11,1.4375e-11,6.1408e-11,4.1912e-11,12
1912,772.59,0.52972,0.175,0.52972,0,21003,1.8621,843.09,21003,-612.16,0.52972,772.59,21003,0.52972,-0.013282,-0.009559,0.26971,-0.013282,-0.009559,0.26971,0,0,0,6.3679e-11,4.0782e-11,4.018e-11,-9.1545e-07,-6.779e-08,1.173e-05,6.3679e-11,4.0782e-11,4.018e-11,6.3679e-11,4.0782e-11,4.018e-11,12
1913,756.9,0.15523,0.175,0.15523,0,9.4984e+05,3.3448,843.61,9.4984e+05,7282,0.15523,756.9,9.4984e+05,0.15523,-0.0018814,0.00069956,0.0093725,-0.0018814,0.00069956,0.0093725,0,0,0,-1.3917e-11,-2.9596e-11,9.4608e-12,-2.0985e-06,1.7836e-06,1.8673e-05,-1.3917e-11,-2.9596e-11,9.461e-12,-1.3917e-11,-2.9596e-11,9.4608e-12,12
1914,748.92,0.36425,0.175,0.36425,2.7756e-12,77791,2.5172,863.48,77791,-6370.6,0.36425,748.92,77791,0.36425,0.0003836,0.0070663,0.11549,0.0003836,0.0070663,0.11549,0,0,0,8.1093e-12,3.647e-11,5.8802e-12,7.9324e-09,1.4497e-06,1.8605e-05,8.1093e-12,3.647e-11,5.8802e-12,8.1093e-12,3.647e-11,5.8802e-12,12
1915,718.62,0.35554,0.175,0.35554,0,87944,2.5517,843.3,87944,2124,0.35554,718.62,87944,0.35554,0.026705,-0.0025694,0.10642,0.026705,-0.0025694,0.10642,0,0,0,-4.1396e-11,1.9145e-11,2.9093e-12,4.5308e-06,-3.5477e-07,1.9487e-05,-4.1396e-11,1.9145e-11,2.9093e-12,-4.1396e-11,1.9145e-11,2.9093e-12,12
1916,694.74,0.44263,0.175,0.44263,-2.7756e-12,41561,2.2069,836.54,41561,1118.7,0.44263,694.74,41561,0.44263,0.029906,-0.018537,0.19532,0.029906,-0.018537,0.19532,0,0,0,1.1548e-11,4.0308e-11,-1.8112e-11,1.4883e-06,-8.5636e-07,1.7014e-05,1.1547e-11,4.0308e-11,-1.8112e-11,1.1548e-11,4.0308e-11,-1.8112e-11,12
1917,663.54,0.25974,0.175,0.25974,0,2.1714e+05,2.931,828.88,2.1714e+05,2789.1,0.25974,663.54,2.1714e+05,0.25974,-0.0096473,-0.0015975,0.046497,-0.0096473,-0.0015975,0.046497,0,0,0,1.8274e-11,1.9983e-11,-3.4357e-11,-2.8808e-06,-7.3417e-07,2.1181e-05,1.8274e-11,1.9984e-11,-3.4357e-11,1.8274e-11,1.9983e-11,-3.4357e-11,12
1918,628.98,0.23361,0.175,0.23361,-2.7756e-12,2.707e+05,3.0345,860.58,2.707e+05,-1281.5,0.23361,628.98,2.707e+05,0.23361,-0.014456,-0.00099245,0.042691,-0.014456,-0.00099245,0.042691,0,0,0,1.6564e-11,3.9296e-12,1.2384e-11,-6.4767e-06,-7.1422e-07,2.4448e-05,1.6564e-11,3.9293e-12,1.2384e-11,1.6564e-11,3.9296e-12,1.2384e-11,12
